LGDNG_CD,CTPV_NM,CTGG_NM,EMD_NM,LA,LNGT
2920017200,광주광역시,광산구,왕동,35.198588,126.714935
2920017300,광주광역시,광산구,북산동,35.176866,126.710392
2920017400,광주광역시,광산구,명도동,35.187195,126.703008
2920017500,광주광역시,광산구,동호동,35.182003,126.688601
2920017600,광주광역시,광산구,덕림동,35.186342,126.670161
2920017700,광주광역시,광산구,양산동,35.197591,126.697602
2920017800,광주광역시,광산구,동림동,35.206705,126.690364
2920020200,광주광역시,광산구,오선동,35.202863,126.801235
3011010100,대전광역시,동구,원동,36.327375,127.434178
3011010200,대전광역시,동구,인동,36.322073,127.438875
3011010300,대전광역시,동구,효동,36.317077,127.441822
3011010400,대전광역시,동구,천동,36.314837,127.446228
3011010500,대전광역시,동구,가오동,36.308081,127.45956
3011010600,대전광역시,동구,신흥동,36.322211,127.445401
3011010700,대전광역시,동구,판암동,36.317356,127.457667
3011010800,대전광역시,동구,삼정동,36.323553,127.474275
3011010900,대전광역시,동구,용운동,36.328141,127.46158
3011011000,대전광역시,동구,대동,36.330105,127.442769
3011011100,대전광역시,동구,자양동,36.335489,127.448725
3011011200,대전광역시,동구,신안동,36.330738,127.438211
3011011300,대전광역시,동구,소제동,36.334748,127.437765
3011011400,대전광역시,동구,가양동,36.347019,127.441416
3011011500,대전광역시,동구,용전동,36.357737,127.432394
3011011600,대전광역시,동구,성남동,36.344514,127.437486
3011011700,대전광역시,동구,홍도동,36.348961,127.42572
3011011800,대전광역시,동구,삼성동,36.340564,127.422172
3011011900,대전광역시,동구,정동,36.333949,127.432401
3011012000,대전광역시,동구,중동,36.331135,127.430149
3011012100,대전광역시,동구,추동,36.372809,127.470205
3011012200,대전광역시,동구,비룡동,36.343642,127.476054
3011012300,대전광역시,동구,주산동,36.359528,127.478727
3011012400,대전광역시,동구,용계동,36.372968,127.488103
3011012500,대전광역시,동구,마산동,36.38793,127.488406
3011012600,대전광역시,동구,효평동,36.398505,127.466971
3011012700,대전광역시,동구,직동,36.419254,127.485725
3011012800,대전광역시,동구,세천동,36.327352,127.493053
3011012900,대전광역시,동구,신상동,36.361282,127.516406
3011013000,대전광역시,동구,신하동,36.363213,127.500566
3011013100,대전광역시,동구,신촌동,36.371718,127.516274
3011013200,대전광역시,동구,사성동,36.384185,127.517315
3011013300,대전광역시,동구,내탑동,36.400954,127.511576
3011013400,대전광역시,동구,오동,36.415467,127.522932
3011013500,대전광역시,동구,주촌동,36.404759,127.531676
3011013600,대전광역시,동구,낭월동,36.28538,127.487365
3011013700,대전광역시,동구,대별동,36.281083,127.457531
3011013800,대전광역시,동구,이사동,36.278252,127.443424
3011013900,대전광역시,동구,대성동,36.293802,127.469918
3011014000,대전광역시,동구,장척동,36.254079,127.44132
3011014100,대전광역시,동구,소호동,36.264737,127.449379
3011014200,대전광역시,동구,구도동,36.267319,127.471664
3011014300,대전광역시,동구,삼괴동,36.245319,127.477237
3011014400,대전광역시,동구,상소동,36.230865,127.460344
3011014500,대전광역시,동구,하소동,36.215919,127.437289
3014010100,대전광역시,중구,은행동,36.328474,127.428317
3014010200,대전광역시,중구,선화동,36.330508,127.418794
3014010300,대전광역시,중구,목동,36.335868,127.408527
3014010400,대전광역시,중구,중촌동,36.338904,127.412423
3014010500,대전광역시,중구,대흥동,36.323355,127.424213
3014010600,대전광역시,중구,문창동,36.316216,127.437915
3014010700,대전광역시,중구,석교동,36.309717,127.44248
3014010800,대전광역시,중구,호동,36.296579,127.431318
3014010900,대전광역시,중구,옥계동,36.29709,127.452103
3014011000,대전광역시,중구,대사동,36.317679,127.424819
3014011100,대전광역시,중구,부사동,36.314212,127.433655
3014011200,대전광역시,중구,용두동,36.325188,127.410391
3014011300,대전광역시,중구,오류동,36.325455,127.403848
3014011400,대전광역시,중구,태평동,36.326427,127.394539
3014011500,대전광역시,중구,유천동,36.315095,127.395234
3014011600,대전광역시,중구,문화동,36.315262,127.406789
3014011700,대전광역시,중구,산성동,36.305403,127.386171
3014011800,대전광역시,중구,사정동,36.294921,127.397065
3014011900,대전광역시,중구,안영동,36.276948,127.379242
3014012000,대전광역시,중구,무수동,36.281849,127.406981
3014012100,대전광역시,중구,구완동,36.279421,127.426335
3014012200,대전광역시,중구,침산동,36.281046,127.391817
3014012300,대전광역시,중구,목달동,36.262134,127.411499
3014012400,대전광역시,중구,정생동,36.247587,127.40124
3014012500,대전광역시,중구,어남동,36.22767,127.412039
3014012600,대전광역시,중구,금동,36.242565,127.425445
3017010100,대전광역시,서구,복수동,36.306791,127.373645
3017010200,대전광역시,서구,변동,36.325826,127.386762
3017010300,대전광역시,서구,도마동,36.316039,127.381155
3017010400,대전광역시,서구,정림동,36.304495,127.366714
3017010500,대전광역시,서구,용문동,36.336842,127.394368
3017010600,대전광역시,서구,탄방동,36.34664,127.395385
3017010800,대전광역시,서구,괴정동,36.337141,127.382068
3017010900,대전광역시,서구,가장동,36.330109,127.385188
3017011000,대전광역시,서구,내동,36.332211,127.377362
3017011100,대전광역시,서구,갈마동,36.352661,127.36784
3017011200,대전광역시,서구,둔산동,36.352547,127.385816
3017011300,대전광역시,서구,월평동,36.354693,127.357608
3017011400,대전광역시,서구,가수원동,36.303588,127.349434
3017011500,대전광역시,서구,도안동,36.324197,127.346484
3017011600,대전광역시,서구,관저동,36.303857,127.337367
3017011700,대전광역시,서구,흑석동,36.263671,127.347454
3017011800,대전광역시,서구,매노동,36.243715,127.333303
3017011900,대전광역시,서구,산직동,36.245332,127.353945
3017012000,대전광역시,서구,장안동,36.219882,127.348181
3017012100,대전광역시,서구,평촌동,36.239181,127.313282
3017012200,대전광역시,서구,오동,36.220232,127.322091
3017012300,대전광역시,서구,우명동,36.227873,127.299075
3017012400,대전광역시,서구,원정동,36.252724,127.296277
3017012500,대전광역시,서구,용촌동,36.251256,127.320162
3017012600,대전광역시,서구,봉곡동,36.270967,127.320251
3017012700,대전광역시,서구,괴곡동,36.281182,127.360029
3017012800,대전광역시,서구,만년동,36.367508,127.375023
3020010100,대전광역시,유성구,원내동,36.295099,127.316867
3020010200,대전광역시,유성구,교촌동,36.307793,127.312176
3020010300,대전광역시,유성구,대정동,36.314825,127.331076
3020010400,대전광역시,유성구,용계동,36.323272,127.329352
3020010500,대전광역시,유성구,학하동,36.337033,127.309931
3020010600,대전광역시,유성구,계산동,36.338541,127.293852
3020010700,대전광역시,유성구,성북동,36.30607,127.290791
3020010800,대전광역시,유성구,세동,36.293448,127.274834
3020010900,대전광역시,유성구,송정동,36.286949,127.25815
3020011000,대전광역시,유성구,방동,36.277548,127.29418
3020011100,대전광역시,유성구,봉명동,36.354911,127.345907
3020011200,대전광역시,유성구,구암동,36.351938,127.323679
3020011300,대전광역시,유성구,덕명동,36.351473,127.297266
3020011400,대전광역시,유성구,원신흥동,36.342151,127.343329
3020011500,대전광역시,유성구,상대동,36.34373,127.335578
3020011600,대전광역시,유성구,복용동,36.344998,127.313157
3020011700,대전광역시,유성구,장대동,36.362952,127.332251
3020011800,대전광역시,유성구,갑동,36.368017,127.29083
3020011900,대전광역시,유성구,노은동,36.368274,127.318452
3020012000,대전광역시,유성구,지족동,36.380222,127.311025
3020012100,대전광역시,유성구,죽동,36.376741,127.335974
3020012200,대전광역시,유성구,궁동,36.367437,127.343422
3020012300,대전광역시,유성구,어은동,36.374383,127.355911
3020012400,대전광역시,유성구,구성동,36.370961,127.367039
3020012500,대전광역시,유성구,신성동,36.382299,127.348444
3020012600,대전광역시,유성구,가정동,36.380578,127.367084
3020012700,대전광역시,유성구,도룡동,36.375352,127.386307
3020012800,대전광역시,유성구,장동,36.400333,127.357211
3020012900,대전광역시,유성구,방현동,36.412266,127.362653
3020013000,대전광역시,유성구,화암동,36.41256,127.375886
3020013100,대전광역시,유성구,덕진동,36.423615,127.368013
3020013200,대전광역시,유성구,하기동,36.391542,127.327803
3020013300,대전광역시,유성구,추목동,36.417958,127.349397
3020013400,대전광역시,유성구,자운동,36.402704,127.345084
3020013500,대전광역시,유성구,신봉동,36.40691,127.332826
3020013600,대전광역시,유성구,수남동,36.414912,127.319837
3020013700,대전광역시,유성구,안산동,36.408197,127.292621
3020013800,대전광역시,유성구,외삼동,36.401072,127.316214
3020013900,대전광역시,유성구,반석동,36.394551,127.296649
3020014000,대전광역시,유성구,문지동,36.391139,127.397844
3020014100,대전광역시,유성구,전민동,36.400012,127.400381
3020014200,대전광역시,유성구,원촌동,36.38081,127.403653
3020014300,대전광역시,유성구,탑립동,36.416407,127.41174
3020014400,대전광역시,유성구,용산동,36.421743,127.400863
3020014500,대전광역시,유성구,봉산동,36.447552,127.384398
3020014600,대전광역시,유성구,관평동,36.42312,127.388769
3020014700,대전광역시,유성구,송강동,36.430727,127.38163
3020014800,대전광역시,유성구,금고동,36.464641,127.389182
3020014900,대전광역시,유성구,대동,36.479536,127.394345
3020015000,대전광역시,유성구,금탄동,36.490744,127.381701
3020015100,대전광역시,유성구,신동,36.474645,127.371781
3020015200,대전광역시,유성구,둔곡동,36.458213,127.364362
3020015300,대전광역시,유성구,구룡동,36.443112,127.36003
3023010100,대전광역시,대덕구,오정동,36.35384,127.4099
3023010200,대전광역시,대덕구,대화동,36.36648,127.41141
3023010300,대전광역시,대덕구,읍내동,36.379311,127.425306
3023010400,대전광역시,대덕구,연축동,36.390413,127.425304
3023010500,대전광역시,대덕구,신대동,36.398956,127.418292
3023010600,대전광역시,대덕구,와동,36.412429,127.425633
3023010700,대전광역시,대덕구,송촌동,36.365758,127.439967
3023010800,대전광역시,대덕구,법동,36.370759,127.426766
3023010900,대전광역시,대덕구,중리동,36.360624,127.426421
3023011000,대전광역시,대덕구,비래동,36.354896,127.450017
3023011100,대전광역시,대덕구,석봉동,36.448108,127.425663
3023011200,대전광역시,대덕구,목상동,36.448508,127.412262
3023011300,대전광역시,대덕구,문평동,36.445602,127.396716
3023011400,대전광역시,대덕구,신일동,36.438033,127.407125
3023011500,대전광역시,대덕구,덕암동,36.440303,127.426856
3023011600,대전광역시,대덕구,상서동,36.425668,127.419943
3023011700,대전광역시,대덕구,평촌동,36.432625,127.435058
3023011800,대전광역시,대덕구,장동,36.405679,127.443246
3023011900,대전광역시,대덕구,용호동,36.440386,127.451483
3023012000,대전광역시,대덕구,이현동,36.411844,127.461954
3023012100,대전광역시,대덕구,갈전동,36.428915,127.470231
3023012200,대전광역시,대덕구,부수동,36.440914,127.477785
3023012300,대전광역시,대덕구,황호동,36.447546,127.491389
3023012400,대전광역시,대덕구,삼정동,36.444629,127.466431
3023012500,대전광역시,대덕구,미호동,36.46344,127.472167
3023012600,대전광역시,대덕구,신탄진동,36.451715,127.429101
3111010100,울산광역시,중구,학성동,35.555388,129.334665
3111010200,울산광역시,중구,학산동,35.556999,129.326076
3111010300,울산광역시,중구,복산동,35.563039,129.32704
3111010400,울산광역시,중구,북정동,35.564673,129.32081
3111010500,울산광역시,중구,옥교동,35.552805,129.325077
3111010600,울산광역시,중구,성남동,35.553342,129.318715
3111010700,울산광역시,중구,교동,35.562524,129.316183
3111010800,울산광역시,중구,우정동,35.554761,129.312387
3111010900,울산광역시,중구,성안동,35.574415,129.309758
3111011000,울산광역시,중구,유곡동,35.569085,129.292158
3111011100,울산광역시,중구,태화동,35.556542,129.304481
3111011200,울산광역시,중구,다운동,35.556285,129.275712
3111011300,울산광역시,중구,동동,35.573872,129.348652
