번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
1477,"	20200120204121040000238",거래신고,매매,토지만 거래,2020-01-06,2020-01-06,경기도 광명시 노온사동 642-3,,,,,172,0,"50,450,400",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1478,"	20200120204121040000235",거래신고,매매,토지만 거래,2020-01-06,2020-01-06,경기도 광명시 노온사동 642-3,,,,,83,0,"24,255,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 강동구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1479,"	20200120204121040000817",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,205,0,"60,152,400",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 강남구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1480,"	20200120204121040000820",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,33,0,"9,900,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 관악구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1481,"	20200120204121040000819",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,33,0,"9,900,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 강서구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1482,"	20200120204121040000808",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,106,0,"31,680,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1483,"	20200120204121040000811",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,33,0,"9,702,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 광진구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1484,"	20200120204121040000810",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,102,0,"30,076,200",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 구로구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1485,"	20200120204121040000816",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,172,0,"51,480,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1486,"	20200120204121040000813",거래신고,매매,토지만 거래,2020-01-16,2020-01-16,경기도 광명시 노온사동 642-3,,,,,172,0,"51,480,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 만안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1487,"	20200220204121040001604",거래신고,매매,토지만 거래,2020-02-05,2020-02-05,경기도 광명시 노온사동 642-3,,,,,173,0,"51,480,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1488,"	20200220204121040001603",거래신고,매매,토지만 거래,2020-02-05,2020-02-05,경기도 광명시 노온사동 642-3,,,,,172,0,"51,480,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1489,"	20200220204121040001602",거래신고,매매,토지만 거래,2020-02-05,2020-02-05,경기도 광명시 노온사동 642-3,,,,,199,0,"59,400,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1490,"	20200320204121040003257",거래신고,매매,토지만 거래,2020-03-04,2020-03-04,경기도 광명시 노온사동 642-3,,,,,99,0,"29,700,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,전라북도 고창군,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1491,"	20200320204121040004218",거래신고,매매,토지만 거래,2020-03-19,2020-03-19,경기도 광명시 노온사동 642-3,,,,,66,0,"19,404,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 동대문구,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1492,"	20200320204121040004658",거래신고,매매,토지만 거래,2020-03-27,2020-03-30,경기도 광명시 노온사동 642-3,,,,,231,0,"69,300,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 의왕시,186585,437005,"	4121010500106420003","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1493,"	20190120194121040000035",거래신고,매매,토지만 거래,2019-01-03,2019-01-03,경기도 광명시 노온사동 642-4,,,,,99,0,"22,932,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 군포시,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1494,"	20190120194121040000055",거래신고,매매,토지만 거래,2019-01-04,2019-01-04,경기도 광명시 노온사동 642-4,,,,,99,0,"22,932,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경상북도 포항시 남구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1495,"	20190120194121040000163",거래신고,매매,토지만 거래,2019-01-09,2019-01-09,경기도 광명시 노온사동 642-4,,,,,73,0,"17,160,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 영월군,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1496,"	20190120194121040000314",거래신고,매매,토지만 거래,2019-01-17,2019-01-17,경기도 광명시 노온사동 642-4,,,,,66,0,"15,600,000",개발제한구역,임,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1497,"	20190120194121040000316",거래신고,매매,토지만 거래,2019-01-17,2019-01-17,경기도 광명시 노온사동 642-4,,,,,99,0,"22,932,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1498,"	20190120194121040000315",거래신고,매매,토지만 거래,2019-01-17,2019-01-17,경기도 광명시 노온사동 642-4,,,,,331,0,"78,000,000",자연녹지지역,임,나지,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 영월군,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1499,"	20190120194121040000467",거래신고,매매,토지만 거래,2019-01-24,2019-01-25,경기도 광명시 노온사동 642-4,,,,,165,0,"38,220,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 만안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1500,"	20190120194121040000577",거래신고,매매,토지만 거래,2019-01-31,2019-01-31,경기도 광명시 노온사동 642-4,,,,,99,0,"23,400,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1501,"	20190120194121040000578",거래신고,매매,토지만 거래,2019-01-31,2019-01-31,경기도 광명시 노온사동 642-4,,,,,119,0,"30,600,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 영월군,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1502,"	20190220194121040000764",거래신고,매매,토지만 거래,2019-02-13,2019-02-13,경기도 광명시 노온사동 642-4,,,,,99,0,"22,932,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 동작구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1503,"	20190220194121040000765",거래신고,매매,토지만 거래,2019-02-13,2019-02-13,경기도 광명시 노온사동 642-4,,,,,99,0,"25,500,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1504,"	20190220194121040001098",거래신고,매매,토지만 거래,2019-02-27,2019-02-27,경기도 광명시 노온사동 642-4,,,,,99,0,"22,932,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 만안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1505,"	20190420194121040001925",거래신고,매매,토지만 거래,2019-04-03,2019-04-03,경기도 광명시 노온사동 642-4,,,,,66,0,"17,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 여주시,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1506,"	20190720194121040005973",거래신고,매매,토지만 거래,2019-07-25,2019-07-26,경기도 광명시 노온사동 642-4,,,,,165,0,"39,000,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 원주시,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1507,"	20190920194121040008293",거래신고,매매,토지만 거래,2019-09-09,2019-09-09,경기도 광명시 노온사동 642-4,,,,,165,0,"38,220,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 동작구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1508,"	20191020194121040009529",거래신고,매매,토지만 거래,2019-10-16,2019-10-16,경기도 광명시 노온사동 642-4,,,,,102,0,"23,400,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1509,"	20191020194121040009531",거래신고,매매,토지만 거래,2019-10-16,2019-10-16,경기도 광명시 노온사동 642-4,,,,,93,0,"21,840,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 원주시,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1510,"	20191020194121040009532",거래신고,매매,토지만 거래,2019-10-16,2019-10-16,경기도 광명시 노온사동 642-4,,,,,33,0,"8,500,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 영월군,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1511,"	20191020194121040010580",거래신고,매매,토지만 거래,2019-10-24,2019-10-24,경기도 광명시 노온사동 642-4,,,,,165,0,"39,000,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 동작구,186641,437040,"	4121010500106420004","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1512,"	20191220194121040012605",거래신고,매매,토지만 거래,2019-12-03,2019-12-04,경기도 광명시 노온사동 642-5,,,,,363,0,"106,722,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186639,436957,"	4121010500106420005","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1513,"	20191220194121040012606",거래신고,매매,토지만 거래,2019-12-03,2019-12-04,경기도 광명시 노온사동 642-5,,,,,172,0,"50,450,400",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 만안구,186639,436957,"	4121010500106420005","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1514,"	20191220194121040012607",거래신고,매매,토지만 거래,2019-12-03,2019-12-04,경기도 광명시 노온사동 642-5,,,,,"3,171",0,"880,007,170",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 광명시,186639,436957,"	4121010500106420005","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1515,"	20191220194121040012613",거래신고,매매,토지만 거래,2019-12-03,2019-12-04,경기도 광명시 노온사동 642-5,,,,,172,0,"50,450,400",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 성동구,186639,436957,"	4121010500106420005","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1516,"	20191220194121040013021",거래신고,매매,토지만 거래,2019-12-11,2019-12-12,경기도 광명시 노온사동 642-5,,,,,72,0,"21,344,400",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186639,436957,"	4121010500106420005","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
1517,"	20191220194121040013023",거래신고,매매,토지만 거래,2019-12-11,2019-12-12,경기도 광명시 노온사동 642-5,,,,,172,0,"51,480,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 안양시 동안구,186639,436957,"	4121010500106420005","4,122",,,자연림,완경사,부정형,남서향,맹지,지정되지않음,"43,900","41,800",0,0,0
